song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP36062,Model party.,Brent Nguyen,Fine guess.,R&B,2004-02-11,215.0,77,92025581,Spanish,No,Sony Music,Austin Rodriguez,Robert Wallace,
SP36063,Learn exist tell.,Stephanie Young,Site.,Hip-Hop,2005-07-14,170.0,13,98294001,English,No,Atlantic Records,William Brown,Cathy Sims,
SP36064,Skill.,Nicholas Sharp,Much.,Hip-Hop,2005-09-09,231.0,75,73043588,English,Yes,Sony Music,Angelica Hawkins,Patricia Wilson,Bradley Lewis
SP36065,Enough onto direction.,Lisa Robinson,Figure enter.,R&B,2015-05-06,318.0,68,91267048,Italian,Yes,Warner Music,Brandy Mcmahon,Ashley Malone,
SP36066,Strategy my address.,Caitlyn Santiago,Chair.,Electronic,2014-08-26,319.0,86,29607984,,No,Sony Music,Gary Ward,Mallory Garcia,Mrs. Jennifer Brooks
SP36067,Growth possible.,Mr. Jacob Hayes,Couple value.,Hip-Hop,2004-04-03,225.0,76,10076397,English,No,Warner Music,Pamela Saunders,Joshua Smith,
SP36068,Whom return.,Jordan Rodriguez,Hair.,Folk,2008-03-29,193.0,56,86938603,English,No,Indie,Teresa Frazier,Leah Elliott,Kevin Turner
SP36069,Himself best.,Richard Ellison,Learn remember.,Pop,2016-01-10,256.0,2,73425739,Korean,Yes,Warner Music,Cynthia Johnson,Ashley Nguyen,Tanya Jackson
SP36070,Trade summer admit.,Brian Rogers,Congress.,Electronic,2020-07-28,257.0,50,4412198,English,Yes,Atlantic Records,Victoria Fischer,Jeffery Wagner,
SP36071,Technology.,Valerie Turner,Interview.,Classical,2020-03-24,229.0,75,29470240,Italian,No,Universal Music,Brian Callahan,Amanda Adams,
SP36072,Former usually.,Wendy Turner,Learn treat.,Electronic,2010-12-11,187.0,21,4027844,English,Yes,Indie,Dr. Harold Wallace,John Lopez,
SP36073,Girl win student.,Ariana Rubio,Choose couple.,Hip-Hop,2009-12-30,,65,13312764,English,No,Sony Music,Luis Brown,Hannah Morris,
SP36074,Process fish speak.,Lisa Wolf,Affect allow.,Pop,1998-07-24,299.0,19,63626822,English,Yes,Warner Music,Christopher Kramer,Donna Brown,
SP36075,Kid by yes.,Mary Pierce,Law.,Jazz,1999-06-20,294.0,9,51339100,French,No,Atlantic Records,Paul Hawkins,Robert Ibarra,
SP36076,Recent return reality.,Anthony Shields,Have protect.,Hip-Hop,1997-01-14,230.0,79,14802943,English,No,Atlantic Records,Crystal Arroyo,Teresa Wiley,
SP36077,Explain.,Lisa Young,Small kind.,Country,2005-04-03,236.0,56,94138050,English,No,Def Jam,Patricia Rodgers,Eric Sutton,Matthew Lyons
SP36078,Food who.,Joshua Glass,Either.,Hip-Hop,2001-03-01,,2,92953339,English,Yes,Warner Music,Jacob Coleman,Glenn Reyes,
SP36079,Interest eye girl.,Derek Perez,Father.,Hip-Hop,2005-11-05,243.0,73,12617845,English,No,Sony Music,Crystal Petty,Christopher Thomas,
SP36080,Tree government.,Anthony Davenport,Whether.,Country,2011-02-12,265.0,78,59953803,English,Yes,Atlantic Records,Regina Rogers,Thomas Morris,Kendra Johnson
SP36081,Toward treat defense.,Samantha Williams,Do eye.,Electronic,2012-11-16,185.0,2,99815856,English,No,Def Jam,Sharon Blackwell,Warren King,Melissa Vasquez
SP36082,Operation.,Jeffery Allen,Attention.,Folk,2002-07-17,,25,54529628,,Yes,Sony Music,Austin Vega,Bruce Johnson,
SP36083,North technology receive.,Jordan Green,Conference heart.,Country,2022-03-14,224.0,88,37670604,English,Yes,Atlantic Records,Melissa Beck,Jill Jackson,
SP36084,Focus time vote.,Michelle Huang,Southern run.,Folk,2002-08-11,314.0,16,42750062,,No,Indie,Carlos Ferrell,John Brown,
SP36085,Pattern cover appear.,Elizabeth Alvarez,Special.,Electronic,2010-09-05,271.0,77,67246017,English,Yes,Warner Music,Joshua Smith,Kenneth Adams,
SP36086,Put yeah improve.,Brent Mcbride,Senior.,Electronic,2011-01-13,228.0,19,90888944,English,No,Atlantic Records,Michelle Torres,Nicholas Fisher,Jacob Watts
SP36087,Federal film someone.,George Thornton,Authority.,Jazz,2006-07-14,239.0,5,25157255,English,No,Indie,Lauren Arias,David Matthews,Lindsey Garcia
SP36088,Around onto nature.,Yvonne Smith,Shake case.,Hip-Hop,2020-10-11,165.0,91,62505341,English,No,Universal Music,Sarah Hale,Brian Jackson,
SP36089,Including.,Craig Swanson,Side.,Pop,2020-10-21,186.0,42,22612887,Korean,No,Sony Music,Ethan Roman,Cheryl Williams,
SP36090,None his.,Brian Stone,Apply.,Country,2015-11-20,198.0,95,78789422,Spanish,No,Indie,Michael Robinson,Paul Jackson,
SP36091,Nothing affect soon.,Tammy Dalton,Through.,Folk,2016-08-11,302.0,36,86359065,English,Yes,Def Jam,Candace Murphy,Alison Wright,
SP36092,Bad yourself ball.,Shawn Boyd,Pattern discuss.,Hip-Hop,2016-02-14,226.0,44,41896796,English,No,Def Jam,Kevin Silva,Debra Novak,
SP36093,Task quickly fine money.,Linda Gonzalez,Name.,Pop,2023-05-22,289.0,43,1441824,Italian,No,Warner Music,Megan Rodriguez,Shawn Santos,
SP36094,State.,Connie Baker,Maintain.,Jazz,2005-11-29,232.0,93,7547449,,Yes,Sony Music,Timothy Waters,Anna Becker,
SP36095,Information say firm.,Karen Martinez,Management interview.,Electronic,2013-06-04,206.0,89,18175941,English,No,Def Jam,Jennifer Wade,Jacob Salazar,
SP36096,Read who economy.,Mr. Nicholas Franklin,Specific.,R&B,2000-03-29,164.0,41,26110510,Spanish,Yes,Sony Music,Mr. Justin Rice,Kayla Rivers,Heather Johns
SP36097,Author author behind.,Todd Hernandez,Head.,Classical,2022-08-22,,49,38741824,English,Yes,Warner Music,Michelle Baker,Rhonda Williams,Michael Ruiz
SP36098,Page least.,Janet Santana,Goal.,Hip-Hop,2021-06-02,164.0,49,59291028,Spanish,No,Def Jam,Nicole Moore,Jennifer Stokes,
SP36099,That.,Stephen Anderson,Company start.,Hip-Hop,2013-06-15,293.0,7,43223808,English,No,Universal Music,Gina Baker,Ashley Burnett,
SP36100,Hair program.,Pamela Lewis,Real.,Country,2001-08-02,224.0,40,56541846,English,Yes,Warner Music,Alyssa Simon,Mark Edwards,
SP36101,Beat stop example.,Shaun Walker,Party everything.,Hip-Hop,1998-09-22,252.0,88,49446343,Spanish,No,Atlantic Records,Erik Rose,Emily Scott,Thomas Lee
SP36102,Son only company.,David Parker,Street.,R&B,2019-04-15,307.0,11,77095083,English,No,Warner Music,Jennifer Porter,Luis Williams,
SP36103,Anything stay audience.,Joseph Mccullough,Positive miss.,Classical,2012-09-29,276.0,51,11180596,French,Yes,Sony Music,Christopher Flynn,Mrs. Angela Baker,
SP36104,Room top.,John Montgomery,Produce.,Pop,2010-07-22,217.0,78,17416725,English,Yes,Sony Music,Joel Watkins,Linda Wilkerson,Kristen Sampson
SP36105,Together.,Patrick Johnson,News.,Hip-Hop,2021-07-28,313.0,79,57229434,Japanese,No,Warner Music,Brandy Clark,Amy Martin,Daniel Hernandez
SP36106,Chance find type.,Maria Bennett,Money nor.,Hip-Hop,1997-09-15,163.0,8,52360982,English,Yes,Sony Music,Ashley Howard,Joshua Gonzalez,
SP36107,Assume of.,Corey Roberson,Especially.,Pop,2018-06-14,196.0,20,69114377,English,No,Atlantic Records,Daniel Haas,Antonio Johnson,Kimberly Peck
SP36108,Save perform indeed.,Marvin Edwards,Down.,Folk,1995-08-24,339.0,30,89027198,,Yes,Indie,Brittany Whitney,Diane Dixon,
SP36109,Already tax.,Jessica Hernandez,Foreign.,Electronic,2009-02-15,,4,73028214,French,No,Indie,Donald Watson,Jason Rojas,
SP36110,Hear power.,Kayla Bauer,Scene former.,Pop,2000-03-03,229.0,5,90220665,English,Yes,Indie,Lance Lee,Meagan Nelson,
SP36111,Good.,Corey Ford,It.,R&B,1997-05-04,214.0,21,15976901,English,No,Warner Music,Bruce Diaz,Jason Ross,
SP36112,Create.,Robin Navarro,Trade.,Pop,2016-01-02,234.0,74,8007508,Spanish,No,Universal Music,Raymond Marquez,Timothy Smith,Darrell Howard
SP36113,Against.,Heidi Stewart,Front real.,Pop,2002-08-29,161.0,6,77407805,English,No,Universal Music,Travis Peterson,Brandon Sanford,Gerald Adams
SP36114,Evidence myself.,Kevin Moreno,Quality.,Electronic,2014-10-12,294.0,64,96337765,,Yes,Warner Music,Chad Wise,Karen Ortiz,
SP36115,Institution work enter.,Rebecca Cooper,See form.,Hip-Hop,1998-06-25,,99,9158796,English,No,Def Jam,Linda Hester,Kyle Tanner,
SP36116,Letter.,Robert Moore,Development.,Electronic,1996-01-14,253.0,100,64278911,English,Yes,Def Jam,Angela White,Christina Bell MD,
SP36117,Wall spend.,Ronnie Baker,Listen around.,Hip-Hop,2014-12-18,206.0,60,74260986,English,No,Indie,Andre Martinez,Rebecca Gaines,
SP36118,Inside foreign.,Michelle Pennington,Civil.,Pop,2002-12-20,305.0,34,5134036,Spanish,Yes,Universal Music,Sara Wheeler,Thomas Marshall,
SP36119,Couple next spring.,Mr. Patrick Lambert,More.,Pop,2007-09-08,,51,79384804,English,No,Universal Music,Andrea Rogers,Shane Villanueva,
SP36120,Within gas yes.,Gregory West,Indicate.,Classical,2021-03-01,286.0,9,20567668,English,Yes,Atlantic Records,Angela Bruce,Melissa Smith,
SP36121,Military rest.,Justin Lowe,Painting court.,Folk,2006-05-07,316.0,72,50603008,Spanish,No,Warner Music,Jessica Barry,Charles Miller,
SP36122,Accept collection address.,Tracy Hogan,Contain garden.,Pop,2006-02-04,253.0,54,766815,German,No,Atlantic Records,Kristi Oconnell,Christina Johnson,
SP36123,Small likely.,Donald Adkins,Stage record.,Country,2000-11-20,185.0,37,11216267,English,No,Def Jam,Sharon Harrison,Joseph Preston,
SP36124,Country management when.,Matthew Wright,Father listen.,Jazz,2021-10-19,323.0,67,68419269,English,No,Def Jam,Justin Rodriguez,Robert Weber,
SP36125,Woman game.,Scott Rodriguez,Lead.,Pop,2009-01-12,252.0,72,74830272,English,No,Indie,Ryan Casey,Joshua Miller,
SP36126,Attention still word.,Terry Hunter,Interesting.,Hip-Hop,2023-07-08,240.0,23,41647297,English,Yes,Sony Music,Amy Johnson,Heather Murphy,
SP36127,Various huge.,Suzanne Conway,Rule sister.,Hip-Hop,1995-06-22,277.0,85,54339211,English,No,Universal Music,Bruce Davis,Jennifer Cummings,
SP36128,Because region.,Michael Davis,Sense current.,R&B,2009-07-29,,55,94874274,English,No,Def Jam,William Jackson,James Herring,Michaela Mckinney
SP36129,Enjoy attorney.,Justin Arnold,Final along.,Classical,2004-07-09,258.0,57,97841701,Korean,No,Atlantic Records,David Harrell,Sarah Haynes,
SP36130,Accept.,Albert Sanchez,General study.,Electronic,2004-09-27,327.0,38,40856713,English,Yes,Indie,Amanda Wagner MD,Melissa Tanner,Joshua Phillips
SP36131,North thus information.,Ruth Farrell,Project describe.,Classical,2013-08-01,254.0,65,42601890,English,Yes,Def Jam,Gary Pace,Joseph Peters,
SP36132,Unit tend.,Dustin Flores,Hard.,Pop,2006-02-05,216.0,58,11578089,English,No,Warner Music,William Waller,Natalie Nguyen,
SP36133,Specific admit.,Kim Diaz,Tv together.,Electronic,2007-03-30,343.0,30,87926047,French,No,Warner Music,Chelsea Anderson,Sydney Allison,
SP36134,Guess outside expect.,Vanessa Mendoza,Image.,Country,2010-08-07,228.0,17,94258731,English,No,Atlantic Records,Miranda Solis,David Moss,
SP36135,Way central front.,Tabitha Lewis,Cut happy.,Electronic,2005-10-25,,95,25637106,English,No,Atlantic Records,Richard Lawson,Stephanie Edwards,
SP36136,Travel six.,Kelly Fisher,Better.,Hip-Hop,1996-10-28,235.0,12,63005209,Korean,No,Universal Music,Tracy Malone,Amber Ramos,
SP36137,Become pressure daughter.,Frederick Anderson,Religious head.,Pop,2003-04-08,262.0,13,42146013,Korean,Yes,Atlantic Records,Jesus Mathews,Stephen Edwards,
SP36138,Star fine thousand.,Russell Serrano,Why.,Hip-Hop,2002-08-05,243.0,92,92964342,Spanish,Yes,Universal Music,Devin Miller,Lisa Coleman,
SP36139,Party material.,John Potter,Central.,Pop,2003-12-22,272.0,10,92285518,English,Yes,Universal Music,Michelle Robertson,Larry Fry,Mary Dalton
SP36140,There really life exactly.,John Smith,Free wait.,Pop,2023-02-06,419.0,43,89146212,English,Yes,Atlantic Records,Lindsay Berry,Ricky Diaz,Ashley Hall
SP36141,Parent realize evening.,Amber Williams,Get.,Hip-Hop,2004-07-26,346.0,1,3129795,English,Yes,Def Jam,Donald Kim,Terri Martinez,Eugene Fuentes
SP36142,Build trial different.,Christian Wallace,Relate.,Folk,2011-04-06,332.0,6,11028378,English,Yes,Warner Music,Briana Esparza,Patricia Fox,
SP36143,Successful over school.,Raymond Miranda,Black reduce.,Hip-Hop,2007-06-29,205.0,24,36528798,English,No,Sony Music,George Mccormick,Cynthia Kim,
SP36144,Son herself.,Jason Evans,Street.,Country,2024-09-26,164.0,32,37183048,German,No,Warner Music,Stephanie Jones,Brandon Thompson DDS,
SP36145,Treat administration east.,Christopher Gonzalez,Scientist late.,Hip-Hop,2017-02-13,217.0,1,31967493,English,No,Universal Music,Paul Morrison,Timothy Thompson MD,
SP36146,Direction child.,Lisa Smith,Movement.,Folk,2010-08-16,247.0,67,61469958,,Yes,Atlantic Records,Ruben Munoz,Peter Shaw,
SP36147,And thing type.,Sandra Graham,Ball.,Folk,2005-03-06,,92,99735493,English,No,Indie,Kevin Wyatt,Anna Stanton,John Jenkins
SP36148,Front beyond.,Michael Johnson,Time just.,Classical,1995-11-16,182.0,28,32641485,Spanish,No,Warner Music,Steven Spencer,Mr. Jonathan Owens,
SP36149,Section suddenly deal.,Michael Walsh,Citizen.,Electronic,2009-12-12,193.0,35,78186609,English,Yes,Warner Music,Kevin Moreno,Stephen Lewis,
SP36150,Less check almost.,Katrina Rose,Short wait.,Hip-Hop,2020-03-10,254.0,56,71107853,English,No,Def Jam,Lori Richardson,Logan Lewis,
SP36151,System rich.,Scott Tanner,Size sell.,Country,2012-01-24,215.0,92,68508545,English,Yes,Indie,Mark Lee,Douglas Willis,
SP36152,Standard once.,Dr. Carolyn Rodriguez DVM,Chair.,Electronic,2011-11-09,264.0,85,86493599,Italian,No,Indie,Melissa Mccoy,Dr. Gina Perry,
SP36153,Save or hot.,Richard Williams,Exactly.,Electronic,2003-10-17,214.0,12,44233876,English,No,Warner Music,Brandon Dickson,Jennifer Gonzalez,Clinton Johnson
SP36154,Record carry across.,Casey Bruce,Really vote.,Electronic,2013-02-04,330.0,77,46330316,English,Yes,Atlantic Records,Felicia Tate,Kathleen Martin,Tanya Carr
SP36155,Anything who we know.,Paul Frost,Camera.,Hip-Hop,2014-06-17,289.0,83,21555514,English,Yes,Warner Music,Ana Mckay,Thomas Moore,Christina Graham
SP36156,Step.,Rachel Mccormick,Decision wide.,Pop,2020-01-11,197.0,7,92151877,English,Yes,Warner Music,Richard Frey,Carrie Smith,
SP36157,Consumer sign center.,Tammy Reynolds,Consider.,Hip-Hop,2010-06-30,326.0,17,3375774,French,No,Indie,Matthew Chandler,Seth Adams,
SP36158,Hard population.,Amy Freeman,Word work.,Pop,2005-12-30,,94,97151672,English,Yes,Atlantic Records,Sandra Johnston,William Cherry,
SP36159,Region sister least scientist.,Joseph Gray,Marriage.,Pop,2021-04-01,198.0,46,6886727,English,No,Universal Music,Justin Hawkins,Barbara Leon,
SP36160,Pass glass benefit.,Rachel Dougherty,Relationship myself.,Pop,2013-02-03,161.0,8,54287392,Spanish,No,Def Jam,Robert Morales,Nicole Ramirez,
SP36161,Wait cold door.,David Sloan,Young whom.,Hip-Hop,2006-02-03,292.0,68,38121081,Japanese,Yes,Atlantic Records,Thomas Adams,Joshua West,Lisa Barnett
SP36162,Agency food coach.,Erik Robinson,Recognize.,R&B,2005-12-11,83.0,22,29273971,German,Yes,Sony Music,Jennifer Harrison,Jean Tyler,
SP36163,Billion building.,Lisa Hall,Suddenly.,Electronic,1999-06-11,,28,2628835,English,No,Atlantic Records,Meghan Sexton,Robin Mora,
SP36164,Capital imagine key.,Jeremiah Watson,Product.,Classical,1999-01-08,241.0,10,75665794,English,Yes,Sony Music,Tina Martin,Allen Bowers,
SP36165,Myself manage.,Dr. Terry Burton MD,Grow know.,Pop,2018-06-20,198.0,31,97258168,English,No,Warner Music,Diamond Crawford,Misty Roth,Jacqueline Bell
SP36166,End who within.,Jacob Potts,Goal per.,R&B,2004-03-03,285.0,96,85026676,English,No,Warner Music,Brittany Torres,April Bowen,
SP36167,Line continue.,Candice Montoya,Stuff price.,Hip-Hop,2001-06-12,268.0,12,69266005,Japanese,Yes,Def Jam,Stephanie Cortez,Alexis Wilson,
SP36168,View production.,Dr. Eric Fritz,Design full.,Jazz,2001-03-22,207.0,66,8233212,English,No,Indie,Jessica Taylor,Anthony Murphy,
SP36169,Three cultural another.,Natalie Nolan,Nothing record.,Electronic,2000-06-20,216.0,25,68447370,English,Yes,Indie,Walter Powers,Heidi Clark,
SP36170,Travel miss.,Peter Gardner,Book sense.,Classical,2017-09-29,334.0,17,40933184,Spanish,No,Atlantic Records,Andrew Duarte,Stephen Bishop,
SP36171,Win similar.,Carlos Reilly Jr.,Building.,Hip-Hop,2015-03-12,273.0,100,55299896,English,No,Sony Music,Teresa Camacho,Cheyenne Knight,
SP36172,Time offer or design.,Rachel Krueger,Away.,Classical,1997-02-15,190.0,18,65135034,English,No,Indie,Kelsey Joyce,Morgan Hayes,
SP36173,Mean third social model.,Susan Taylor,Heart development.,Hip-Hop,2014-12-10,190.0,66,53713531,,Yes,Warner Music,Ronald Tucker,Glenda Thompson,
SP36174,Just whom.,Karen Lopez,My many.,Hip-Hop,2021-04-16,245.0,80,35996778,English,No,Warner Music,Robert Franklin,Elizabeth Coleman,Brian Fernandez
SP36175,Factor should professor.,David Wall,Daughter.,Pop,1998-01-18,170.0,9,94095646,,No,Warner Music,Mary Davis,Jay Reyes,
SP36176,Whom turn line.,Kimberly Harris,Sign science.,Pop,2022-06-01,,45,52485127,English,No,Sony Music,Laura Marks,April Beck,
SP36177,Range catch.,Julie Hogan,Area standard.,Folk,1996-09-14,351.0,56,62130812,English,No,Sony Music,Theresa Holt,Daniel Shaw,
SP36178,Above window talk.,David Morrison,Particularly husband.,Pop,2019-05-16,240.0,66,45588274,English,No,Warner Music,Michael Jordan,Theodore Shepherd,
SP36179,School hundred.,Monique Martin,Politics light.,Pop,2004-05-06,147.0,39,95634109,English,No,Warner Music,Steven Rush,Brandon Middleton,
SP36180,Although that wonder.,Ronald Hardin,Role.,Pop,2001-12-31,256.0,82,68365950,English,Yes,Atlantic Records,Philip Smith,Andrea Coleman,
SP36181,Home though.,Angela Jimenez,Cover.,Electronic,2000-05-31,294.0,66,14249560,English,Yes,Universal Music,Logan Smith,Christopher Mack,Brian Wong
SP36182,Hair fish activity.,Jenny Wood,Control.,Jazz,2017-09-24,170.0,55,14899620,English,No,Universal Music,Rebekah Hansen,Bradley Roth,Isabel Adams
SP36183,Should strategy fish soldier.,Jamie Harris,House leader.,Electronic,1998-09-14,227.0,40,87488272,English,No,Atlantic Records,Katelyn Snyder,Teresa Sloan,
SP36184,Success growth.,Daniel Baker,House.,Hip-Hop,1995-01-06,153.0,26,62442739,English,Yes,Universal Music,Aaron Smith,Adriana Newman,
SP36185,Figure capital.,Michael Ellison,Somebody.,Pop,2012-07-02,269.0,1,56463239,English,Yes,Indie,Anthony Smith,William Reed,Christopher Harmon
SP36186,Plan.,Timothy Cooper,Involve.,Electronic,2004-02-28,322.0,78,28083250,English,Yes,Universal Music,Taylor Conner,Amanda Brown,
SP36187,Hour.,Amanda Garcia,Another.,R&B,2022-06-15,175.0,93,60730,English,Yes,Warner Music,Steven Hayden,Christina Martinez,
SP36188,Not group me.,Brandon Mitchell,Whether conference.,Classical,1998-08-05,,51,53096742,German,Yes,Def Jam,Brian Smith,Terry Marshall,
SP36189,Risk public.,Paula Morales,Inside fear.,R&B,1995-11-12,178.0,23,9360610,English,No,Universal Music,Tracey Dominguez,Susan Schaefer,
SP36190,To boy situation.,Paul Newman,Smile.,Hip-Hop,1995-06-24,251.0,91,58397423,Spanish,Yes,Sony Music,Stacy Curtis,Stephanie Whitaker,
SP36191,Paper church name.,Jonathan Mcdaniel,Dark read.,Pop,2002-09-08,183.0,14,28050971,English,Yes,Indie,Kristen Bryant,Danny Moore,
SP36192,Leader almost could.,Michael Torres,Box.,Hip-Hop,1996-06-20,210.0,42,61763194,English,Yes,Def Jam,Diana Williams,Johnathan Howard,
SP36193,Wait year concern.,Kim Solomon,Answer budget.,Pop,2003-04-23,244.0,10,24974395,English,Yes,Atlantic Records,Jordan Smith,Taylor Johnson,
SP36194,There impact.,Heather Kim,Almost.,Electronic,2020-03-05,292.0,10,74947387,English,No,Indie,Chris Mack,Andrew Olson,
SP36195,Music.,Steven Clark,Drop build.,Hip-Hop,1998-10-30,108.0,37,20207881,Spanish,No,Atlantic Records,Jason Watson,Jerome Miller,Andrea Simpson
SP36196,Teach policy modern.,Blake Charles,Government.,Classical,1998-08-11,202.0,32,77830621,Korean,Yes,Indie,Jessica Shaffer,Mrs. Elizabeth Price,April Robinson
SP36197,Across plan.,Joshua Davis,Expect explain.,Hip-Hop,2007-03-10,207.0,83,49531703,Spanish,Yes,Indie,Robert Jennings,Michele Andrews,
SP36198,Show decision along.,Bradley Harris,Condition.,Electronic,2020-12-30,291.0,53,18118336,English,Yes,Def Jam,Judy Jones,Erica Schwartz,
SP36199,Large later.,Michele Hicks,Within special.,Pop,2000-08-10,297.0,89,65559238,English,No,Warner Music,Amanda Leblanc,Edward Bernard,
SP36200,Smile strategy.,Kayla Nelson,Member court.,Electronic,2008-06-05,233.0,3,30490796,English,No,Def Jam,Kristina Johnson,Michael Miller,Christopher Williams
SP36201,National investment process.,Brendan Burke,Suggest.,Pop,1999-05-28,216.0,36,17312471,English,No,Sony Music,Hannah Miller,Tamara Reynolds,Jacob Cortez
SP36202,Young finish success.,Michael Hartman,Agent.,Electronic,2008-04-13,238.0,56,1228599,English,No,Def Jam,Sheila Cruz,Andrea Molina,
SP36203,Avoid challenge allow.,Shari Garner,Remember.,Hip-Hop,2024-05-26,209.0,53,45611030,Korean,Yes,Def Jam,Amy Turner,Erica Hull,
